# Thu Apr 27 13:30:09 2023
# Output created from within /mnt/d/IS659/finestructure_fit with the following command
# SAM -s ../setup/setup.json -t ../setup/target.json -m ../sorting/matcher.json -d U1,U2,U3,U4 -i 286.8 
# Setup:              ../setup/setup.json
# Target:             ../setup/target.json
# Implantation depth: 286.8 nm in target of thickness 475 nm
# Matcher:            ../sorting/matcher.json
# Solid angles of pixels of U1
# 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	
0	0.00276278	0.00306677	0.00338707	0.00371607	0.00404304	0.00435416	0.00463325	0.00486312	0.00502768	0.00511431	0.00511596	0.00503252	0.00487075	0.00464311	0	# 14
0	0.00258729	0.00285873	0.00314252	0.00343177	0.00371704	0.00398656	0.00422676	0.00442353	0.00456382	0.00463747	0.00463888	0.00456793	0.00443005	0.00423522	0	# 15
0	0.0024049	0.00264422	0.00289238	0.00314326	0.00338874	0.00361893	0.00382273	0.00398875	0.0041066	0.00416832	0.0041695	0.00411006	0.00399423	0.00382988	0	# 16
# Solid angles of pixels of U3
# 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	
0.00218457	0.00241298	0.00265487	0.00290597	0.00316008	0.003409	0	0.0038497	0.00401848	0.00413837	0.00420117	0.00420237	0.00414189	0.00402406	0.00385697	0.00365118	# 1
0.00234011	0.0025973	0.0028719	0.00315934	0.00345266	0.00374231	0	0.00426066	0.00446105	0.004604	0.00467908	0.00468052	0.00460819	0.00446768	0.00426927	0.00402629	# 2
0.00248872	0.00277479	0.00308258	0.00340731	0.00374132	0.0040737	0	0.00467478	0.00490924	0.00507722	0.00516568	0.00516738	0.00508216	0.00491703	0.00468483	0.00440203	# 3
0.002625	0.00293873	0.00327863	0.00363982	0.00401403	0.00438909	0	0.00507393	0.00534334	0.00553711	0.00563942	0.00564138	0.00554282	0.00535231	0.00508546	0.00476214	# 4
0.00274324	0.00308186	0.00345093	0.00384555	0.00425698	0.00467191	0	0.00543602	0.00573885	0.00595744	0.0060731	0.00607532	0.00596389	0.00574896	0.00544895	0.00508711	# 5
0.00283787	0.00319702	0.00359032	0.00401292	0.00445575	0.00490458	0	0.00573684	0.00606867	0.00630888	0.00643621	0.00643865	0.00631597	0.00607976	0.00575098	0.0053559	# 6
0.00290402	0.00327783	0.00368854	0.00413137	0.00459702	0.00507065	0	0.00595315	0.00630651	0.00656284	0.00669889	0.0067015	0.00657041	0.00631834	0.00596819	0.00554854	# 7
0.00293807	0.00331953	0.00373934	0.00419279	0.00467048	0.00515723	0	0.00606645	0.00643133	0.00669628	0.00683701	0.00683971	0.00670412	0.00644355	0.00608198	0.00564923	# 8
0.00293807	0.00331953	0.00373934	0.00419279	0.00467048	0.00515723	0	0.00606646	0.00643133	0.00669628	0.00683701	0.00683971	0.00670412	0.00644355	0.00608198	0.00564924	# 9
0.00290402	0.00327784	0.00368854	0.00413137	0.00459702	0.00507065	0	0.00595315	0.00630652	0.00656284	0.00669889	0.00670151	0.00657042	0.00631834	0.0059682	0.00554854	# 10
