# Mon May  1 11:52:53 2023
# Output created from within /mnt/d/IS659/finestructure_fit with the following command
# SAM -s ../setup/setup_mUS.json -t ../setup/target.json -m ../sorting/matcher.json -d U1,U2,U3,U4 -i 286.8 
# Setup:              ../setup/setup_mUS.json
# Target:             ../setup/target.json
# Implantation depth: 286.8 nm in target of thickness 475 nm
# Matcher:            ../sorting/matcher.json
# Solid angles of pixels of U1
# 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	
0	0.002753	0.003061	0.0033872	0.00372435	0.00406196	0.00438625	0.00468074	0.00492757	0.00510959	0.00521282	0.00522884	0.00515629	0.00500119	0.00477576	0	# 14
0	0.00258477	0.002861	0.00315133	0.00344912	0.00374508	0.00402733	0.00428198	0.00449424	0.00465009	0.00473822	0.00475188	0.00468998	0.00455734	0.00436382	0	# 15
0	0.00240823	0.00265274	0.00290766	0.00316702	0.00342274	0.0036648	0.00388171	0.00406147	0.00419287	0.00426696	0.00427843	0.00422643	0.00411473	0.00395113	0	# 16
# Solid angles of pixels of U3
# 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	
0.00216447	0.00239635	0.00264333	0.00290144	0.00316464	0.00342475	0	0.00389302	0.00407692	0.00421151	0.00428746	0.00429922	0.0042459	0.00413145	0.003964	0.00375456	# 1
0.00231964	0.00258096	0.00286168	0.00315758	0.00346196	0.00376533	0	0.00431781	0.00453696	0.00469813	0.00478938	0.00480352	0.00473943	0.0046022	0.00440226	0.00415361	# 2
0.002468	0.00275892	0.00307391	0.00340868	0.0037559	0.00410481	0	0.00474736	0.00500475	0.00519494	0.00530295	0.00531971	0.00524379	0.00508164	0.00484638	0.00455544	# 3
0.00260415	0.00292343	0.00327164	0.00364448	0.00403414	0.00442866	0	0.00516279	0.00545957	0.00567984	0.00580531	0.0058248	0.00573655	0.00554852	0.00527678	0.00494251	# 4
0.00272235	0.00306719	0.0034456	0.00385341	0.00428244	0.00471969	0	0.0055408	0.00587544	0.0061248	0.0062672	0.00628936	0.00618913	0.00597603	0.00566915	0.00529341	# 5
0.00281699	0.00318292	0.00358645	0.00402357	0.00448588	0.00495955	0	0.00585566	0.00622329	0.00649811	0.00665539	0.00667988	0.00656913	0.00633406	0.0059965	0.00558478	# 6
0.00288318	0.00326418	0.00368577	0.0041441	0.00463064	0.00513098	0	0.00608253	0.00647472	0.00676859	0.00693702	0.00696327	0.00684463	0.0065931	0.00623265	0.00579422	# 7
0.00291725	0.00330611	0.00373717	0.00420664	0.00470596	0.00522044	0	0.00620152	0.00660686	0.00691094	0.00708538	0.00711256	0.00698968	0.00672932	0.00635661	0.0059039	# 8
0.00291725	0.00330612	0.00373717	0.00420664	0.00470596	0.00522044	0	0.00620152	0.00660686	0.00691095	0.00708538	0.00711256	0.00698968	0.00672932	0.00635661	0.0059039	# 9
0.00288318	0.00326418	0.00368577	0.0041441	0.00463064	0.00513098	0	0.00608254	0.00647472	0.00676859	0.00693703	0.00696327	0.00684463	0.0065931	0.00623266	0.00579422	# 10
0.00281699	0.00318292	0.00358645	0.00402357	0.00448589	0.00495955	0	0.00585567	0.00622329	0.00649812	0.0066554	0.00667989	0.00656914	0.00633407	0.0059965	0.00558478	# 11
0.00272235	0.00306719	0.0034456	0.00385341	0.00428245	0.0047197	0	0.00554081	0.00587545	0.00612481	0.00626721	0.00628937	0.00618914	0.00597604	0.00566916	0.00529342	# 12
0.00260416	0.00292344	0.00327164	0.00364448	0.00403415	0.00442867	0	0.0051628	0.00545958	0.00567986	0.00580532	0.00582481	0.00573656	0.00554853	0.00527679	0.00494251	# 13
0.00246801	0.00275892	0.00307392	0.00340868	0.00375591	0.00410482	0	0.00474737	0.00500476	0.00519495	0.00530296	0.00531972	0.0052438	0.00508165	0.00484639	0.00455545	# 14
0.00231964	0.00258097	0.00286169	0.00315759	0.00346197	0.00376534	0	0.00431782	0.00453697	0.00469815	0.00478939	0.00480354	0.00473944	0.00460221	0.00440227	0.00415362	# 15
0.00216447	0.00239635	0.00264334	0.00290144	0.00316465	0.00342476	0	0.00389303	0.00407693	0.00421152	0.00428747	0.00429923	0.00424591	0.00413147	0.00396401	0.00375457	# 16
# Solid angles of pixels of U4
# 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	
0.00217815	0.00240823	0	0.00290767	0.00316702	0	0	0.00388172	0.00406148	0.00419288	0.00426697	0.00427844	0	0.00411474	0.00395114	0.00374619	# 1
0.0023269	0.00258477	0	0.00315134	0.00344913	0	0	0.00428199	0.00449425	0.0046501	0.00473824	0.00475189	0	0.00455735	0.00436383	0.0041227	# 2
